district_id	lg_id	ward_name	party_name	name
LK-13	LG-13003	17 -	2 - Jana Setha Peramuna	Mohandiramge Gayan Pushpakumara Rodrigo
LK-13	LG-13003	17 -	3 - Jathika Jana Balawegaya	Ganegodage Indika Priyadarshana
LK-13	LG-13003	17 -	4 - Freedom Peoples Front	Welgamage Dinesh Anura Kumara Perera
LK-13	LG-13003	17 -	5 - Frontline Socialist Party	Busige Vipula Susantha Kumara
LK-13	LG-13003	17 -	6 - Sri Lanka Podujana Peramuna	Asoka Indigahawela
LK-13	LG-13003	17 -	7 - Samagi Jana Balawegaya	Uduwage Dinesh Sampath Indika Perera
LK-13	LG-13003	18 -	1 - United National Party	Mohomad Sajahan Mohammadu Spras
LK-13	LG-13003	18 -	2 - Jana Setha Peramuna	Ellawalage Semapala Prera
LK-13	LG-13003	18 -	3 - Jathika Jana Balawegaya	Mohomed Husain Mohomed Fasmin
LK-13	LG-13003	18 -	4 - Freedom Peoples Front	Mohomed Najiyudeen Pattima Arusha
LK-13	LG-13003	18 -	5 - Frontline Socialist Party	Mathara Arachchige Yamuna Madanganie Perera
LK-13	LG-13003	18 -	6 - Sri Lanka Podujana Peramuna	Abdul Samith Hikbani Iqbal
LK-13	LG-13003	18 -	7 - Samagi Jana Balawegaya	Abdul Hameed Imithiyas
LK-13	LG-13003	19 -	1 - United National Party	Mohamad Manzoor Mohamad Riyasath
LK-13	LG-13003	19 -	2 - Jana Setha Peramuna	Egodagamage Kusum Nayanajith Sirisena
LK-13	LG-13003	19 -	3 - Jathika Jana Balawegaya	Pakeer Mohomed Mohomed Alikhan
LK-13	LG-13003	19 -	4 - Freedom Peoples Front	Ahamed Jemaldeen Mohomed Simsar
LK-13	LG-13003	19 -	5 - Frontline Socialist Party	Sajith Prasanka Samaranayaka
LK-13	LG-13003	19 -	6 - Sri Lanka Podujana Peramuna	Hasim Imitiyas Hasim
LK-13	LG-13003	19 -	7 - Samagi Jana Balawegaya	Mohamed Nafli Mohamed Nasir
LK-13	LG-13003	2 -	1 - United National Party	Lasantha Sanjeewa Witharana
LK-13	LG-13003	2 -	2 - Jana Setha Peramuna	Amarasinghe Arachchige Sanath Kumara
LK-13	LG-13003	2 -	3 - Jathika Jana Balawegaya	Periyapperuma Arachchige Thusitha Chandrakumara
LK-13	LG-13003	2 -	4 - Freedom Peoples Front	Kolambage Upali Perera
LK-13	LG-13003	2 -	5 - Frontline Socialist Party	Bope Arachchige Don Sisil Basnayaka
LK-13	LG-13003	2 -	6 - Sri Lanka Podujana Peramuna	Samarasekara Okandapola Arachchige Chandana Thilaka
LK-13	LG-13003	2 -	7 - Samagi Jana Balawegaya	Wickkramage Don Rangana Pushpa Kumara
LK-13	LG-13003	20 -	1 - United National Party	Dona Champa Jayangani Kannangara
LK-13	LG-13003	20 -	2 - Jana Setha Peramuna	Muniyandi Ravi
LK-13	LG-13003	20 -	3 - Jathika Jana Balawegaya	Maddumage Sarath Perera
LK-13	LG-13003	20 -	4 - Freedom Peoples Front	Sooriya Arachchige Dimuthu Prasanna
LK-13	LG-13003	20 -	5 - Frontline Socialist Party	Sarath Premasiri Wickrama
LK-13	LG-13003	20 -	6 - Sri Lanka Podujana Peramuna	Kudamanage Don Chinthana Amarathunga Perera
LK-13	LG-13003	20 -	7 - Samagi Jana Balawegaya	Madumage Sirisoma Perera
LK-13	LG-13003	3 -	1 - United National Party	Alankarage Manula Priyangani Silva
LK-13	LG-13003	3 -	2 - Jana Setha Peramuna	Rashini Iranka Ranasinghe
LK-13	LG-13003	3 -	3 - Jathika Jana Balawegaya	K.Sampath Suminda
LK-13	LG-13003	3 -	4 - Freedom Peoples Front	Don Heshan Eranda Madanayake
LK-13	LG-13003	3 -	5 - Frontline Socialist Party	Ileperumage Pemarathna Perera
LK-13	LG-13003	3 -	6 - Sri Lanka Podujana Peramuna	Henadheera Arachchige Helsin Devendra Perera
LK-13	LG-13003	3 -	7 - Samagi Jana Balawegaya	Henadeera Arachchige Gamini Sarathchandra Perera
LK-13	LG-13003	4 -	1 - United National Party	Gemunu Wikramasooriya
LK-13	LG-13003	4 -	2 - Jana Setha Peramuna	Jayaweera Hewage Gayan Sampath
LK-13	LG-13003	4 -	3 - Jathika Jana Balawegaya	Samaraweera Gunathilaka Dias Bandaranayake Mudiyanselage Chandani
LK-13	LG-13003	4 -	4 - Freedom Peoples Front	Weligama Arachchige Saliya Shanthilal Gunasinghe
LK-13	LG-13003	4 -	5 - Frontline Socialist Party	Delgahawaththage Lakshman Chandrasiri Nanayakkara
LK-13	LG-13003	4 -	6 - Sri Lanka Podujana Peramuna	Madirawalage Samanpa Dinendra Perera
LK-13	LG-13003	4 -	7 - Samagi Jana Balawegaya	Sampath Dammika Gamage
LK-13	LG-13003	5 -	1 - United National Party	Osilma Manel Kumari Atigala
LK-13	LG-13003	5 -	2 - Jana Setha Peramuna	Jayaweera Hewage Chanaka Sadaruwan
LK-13	LG-13003	5 -	3 - Jathika Jana Balawegaya	J.D.Dewasiri Jayasinghe
LK-13	LG-13003	5 -	4 - Freedom Peoples Front	Raja Subasinghe
LK-13	LG-13003	5 -	5 - Frontline Socialist Party	Jayawardana Mudiyanselage Bandusena
LK-13	LG-13003	5 -	6 - Sri Lanka Podujana Peramuna	Pitiyage Niluka Pradeep Kumari
LK-13	LG-13003	5 -	7 - Samagi Jana Balawegaya	Samudu Sandamali Kaluarchchi
LK-13	LG-13003	6 -	1 - United National Party	Don Hasantha Kapila Dasanayake
LK-13	LG-13003	6 -	2 - Jana Setha Peramuna	Kothalawala Liyanage Chandana Sugathadasa
LK-13	LG-13003	6 -	3 - Jathika Jana Balawegaya	G.Anura Gunasekara
LK-13	LG-13003	6 -	4 - Freedom Peoples Front	Medagama Liyanage Roshan Rajitha Perera
LK-13	LG-13003	6 -	5 - Frontline Socialist Party	Thambawitage Mangalika Malkanthi Perera
LK-13	LG-13003	6 -	6 - Sri Lanka Podujana Peramuna	Praneeth Weliwitage
LK-13	LG-13003	6 -	7 - Samagi Jana Balawegaya	Kotalawala Liyanage Dharmasena Perera
LK-13	LG-13003	7 -	1 - United National Party	Kotalawalage Don Mahesh Chaminda
LK-13	LG-13003	7 -	2 - Jana Setha Peramuna	Ranawaka Arachchige Harshanie Shamika Perera
LK-13	LG-13003	7 -	3 - Jathika Jana Balawegaya	Subasing Arachchige Sumanadasa
LK-13	LG-13003	7 -	4 - Freedom Peoples Front	Manoj Sanjaya Hettige
LK-13	LG-13003	7 -	5 - Frontline Socialist Party	Wilegoda Wickramage Chandrasiri
LK-13	LG-13003	7 -	6 - Sri Lanka Podujana Peramuna	Kanahelage Suranjith Silva
LK-13	LG-13003	7 -	7 - Samagi Jana Balawegaya	Wijesekara Arachchige Kasun Chatura
LK-13	LG-13003	8 -	1 - United National Party	Edirisooriya Mudiyanselage Dayantha Edirisooriya
LK-13	LG-13003	8 -	2 - Jana Setha Peramuna	Munasingha Arachchige Pradeep Kumara
LK-13	LG-13003	8 -	3 - Jathika Jana Balawegaya	Handunge Don Ashoka Chandana
LK-13	LG-13003	8 -	4 - Freedom Peoples Front	Dewappu Hettitanthrige Don Upul Yasalal
LK-13	LG-13003	8 -	5 - Frontline Socialist Party	Weliwaththage Chandrasiri Perera
LK-13	LG-13003	8 -	6 - Sri Lanka Podujana Peramuna	Amarasinghe Arachchige Ajith Kumara
LK-13	LG-13003	8 -	7 - Samagi Jana Balawegaya	Meddakandage Manjula Gunasekara
LK-13	LG-13003	9 -	1 - United National Party	Kapuralage Ranil Priyashantha Gunarathne
LK-13	LG-13003	9 -	2 - Jana Setha Peramuna	Mudalige Don Nuwan Darshana Ranasinghe
LK-13	LG-13003	9 -	3 - Jathika Jana Balawegaya	M.M.Niranjala Wimal Cooray
LK-13	LG-13003	9 -	4 - Freedom Peoples Front	Rohana Wasantha Withanage Perera
LK-13	LG-13003	9 -	5 - Frontline Socialist Party	Giniwella Hewa Anura Priyantha
LK-13	LG-13003	9 -	6 - Sri Lanka Podujana Peramuna	Mahamalimige Gaumya Menik Aponsu
LK-13	LG-13003	9 -	7 - Samagi Jana Balawegaya	Kankamge Premarathna
LK-13	LG-13003		1 - United National Party	Arachchige Dona Champika Sujeewa
LK-13	LG-13003		1 - United National Party	Dambura Liyanage Ranjith Bharatha
LK-13	LG-13003		1 - United National Party	Deepani Kadana Arachchi
LK-13	LG-13003		1 - United National Party	Galaboda Arachchilage Tharusha Rushan Perera
LK-13	LG-13003		1 - United National Party	Gamage Reshmila Ruklanthi Perera
LK-13	LG-13003		1 - United National Party	Gamage Telan Prabhash Perera
LK-13	LG-13003		1 - United National Party	Godamune Appuhamilage Dammika Irangani
LK-13	LG-13003		1 - United National Party	Helessage Roshani Caldera
LK-13	LG-13003		1 - United National Party	Loku Pulukkutti Ralalage Roshan Tharidu Perera
LK-13	LG-13003		1 - United National Party	Meddakandage Reeta Malkanthi Perera
LK-13	LG-13003		1 - United National Party	Raigamage Jeewani Samanthika
LK-13	LG-13003		1 - United National Party	Rajapaksa Pathirage Salina Santhula
LK-13	LG-13003		1 - United National Party	Ranawaka Kankanamge Susantha
LK-13	LG-13003		1 - United National Party	Thennemura Arachchige Dammika Samanlatha Prera
LK-13	LG-13003		1 - United National Party	Thissa Appuhamilage Don Priyantha Sarath Kumara Siriwardena
LK-13	LG-13003		1 - United National Party	Udage Kankanamge Dinesh Rathnayake
LK-13	LG-13003		2 - Jana Setha Peramuna	Don Thusitha Dinesh Kumara Nanayakkara
LK-13	LG-13003		2 - Jana Setha Peramuna	Dona Chandrika Nayomi Nanayakkara
LK-13	LG-13003		2 - Jana Setha Peramuna	Dona Chandrika Nayomi Nanayakkara
LK-13	LG-13003		2 - Jana Setha Peramuna	Duwage Champika Priyadarshanie Perera
LK-13	LG-13003		2 - Jana Setha Peramuna	Hewage Dhananjala Dilrukshi
LK-13	LG-13003		2 - Jana Setha Peramuna	Kanahela Mudalige Naveen Padmal
LK-13	LG-13003		2 - Jana Setha Peramuna	Liyanage Gayan Titus Jayasooriya
LK-13	LG-13003		2 - Jana Setha Peramuna	Mudalige Don Duminda Dilshantha
LK-13	LG-13003		2 - Jana Setha Peramuna	Mudalige Don Imashi Niwarthana Jayawardhana
LK-13	LG-13003		2 - Jana Setha Peramuna	Muthukuda Arachchige Rumesh Chathuranga
LK-13	LG-13003		2 - Jana Setha Peramuna	Ramanayaka Pushpa Kanthi
LK-13	LG-13003		2 - Jana Setha Peramuna	Ranawaka Arachchige Randika Lakmal Perera
LK-13	LG-13003		2 - Jana Setha Peramuna	Samarage Sanjeewa Kamalsiri
LK-13	LG-13003		2 - Jana Setha Peramuna	Sirimanna Arachchige Deepal Priyashantha Sirimanna
LK-13	LG-13003		2 - Jana Setha Peramuna	Thosahinge Nirosha Kumari
LK-13	LG-13003		2 - Jana Setha Peramuna	Thotupitiyage Amali
LK-13	LG-13003		3 - Jathika Jana Balawegaya	Dashanthi Lakshmi Ranasingha
LK-13	LG-13003		3 - Jathika Jana Balawegaya	Don Jayage Samith Janaka Fernando
LK-13	LG-13003		3 - Jathika Jana Balawegaya	Gamage Jayana Chandimali Perera
LK-13	LG-13003		3 - Jathika Jana Balawegaya	Henage Nimal Wijayasiri
LK-13	LG-13003		3 - Jathika Jana Balawegaya	Kolambage Chithranjali Shanthilekha
LK-13	LG-13003		3 - Jathika Jana Balawegaya	Liyana Arachchige Evon Chanika Manuweera
LK-13	LG-13003		3 - Jathika Jana Balawegaya	Liyanage Dona Banduni Anuradha Wanigasooriya
LK-13	LG-13003		3 - Jathika Jana Balawegaya	Maddumage Don Pradeep Priyantha
LK-13	LG-13003		3 - Jathika Jana Balawegaya	Mahayage Ranjith
LK-13	LG-13003		3 - Jathika Jana Balawegaya	Meepege Shamila Shiromi
LK-13	LG-13003		3 - Jathika Jana Balawegaya	Newton Garusingha
LK-13	LG-13003		3 - Jathika Jana Balawegaya	R.L.L.Chandani Wijayalath
LK-13	LG-13003		3 - Jathika Jana Balawegaya	Rajakaruna Wasantha Piyal
LK-13	LG-13003		3 - Jathika Jana Balawegaya	Rajapaksha Arachchige Samudra Sakunthala
LK-13	LG-13003		3 - Jathika Jana Balawegaya	Thalangama Arachchige Ajith Anura
LK-13	LG-13003		3 - Jathika Jana Balawegaya	Thibbotuge Chandrasiri Perera
LK-13	LG-13003		4 - Freedom Peoples Front	Athurugiriyage Niroshani Priyashanthi
LK-13	LG-13003		4 - Freedom Peoples Front	Balage Palika Damayanthi Perera
LK-13	LG-13003		4 - Freedom Peoples Front	Don Buddhika Priyashantha Manamperi
LK-13	LG-13003		4 - Freedom Peoples Front	Don Nihal Wasantha Sri Wijayarathne
LK-13	LG-13003		4 - Freedom Peoples Front	Don Rasika Priyadarshani Wettasinghe
LK-13	LG-13003		4 - Freedom Peoples Front	Don Saman Chaminda Wettasinghe
LK-13	LG-13003		4 - Freedom Peoples Front	Goniyamalimage Lakmali Pushpa Kumari Aponsu
LK-13	LG-13003		4 - Freedom Peoples Front	Hathadura Nimali Gunathilake
LK-13	LG-13003		4 - Freedom Peoples Front	Hewa Gajanayakage Prasanna Mana Nandana
LK-13	LG-13003		4 - Freedom Peoples Front	Ileperuma Arachchige Don Saman Nisantha
LK-13	LG-13003		4 - Freedom Peoples Front	Ileperuma Arachchige Rathnawali Vichithra
LK-13	LG-13003		4 - Freedom Peoples Front	Koralage Kamani Sriyalatha Tisera
LK-13	LG-13003		4 - Freedom Peoples Front	Mestiyage Don Chanaka Nimantha
LK-13	LG-13003		4 - Freedom Peoples Front	Ponsuge Priyanka Wijayamali Perera
LK-13	LG-13003		4 - Freedom Peoples Front	Thuduwage Jayasiri Chandradewa Perera
LK-13	LG-13003		4 - Freedom Peoples Front	Widurupola Samitarathana Himi
LK-13	LG-13003		5 - Frontline Socialist Party	Ahangama Arachchige Disna Lakmini
LK-13	LG-13003		5 - Frontline Socialist Party	Dombagaha Pathiranage Nayomi Irangika Peiris
LK-13	LG-13003		5 - Frontline Socialist Party	Galetambage Prasani Hanshika
LK-13	LG-13003		5 - Frontline Socialist Party	Kahawala Kankanamge Don Piyasiri
LK-13	LG-13003		5 - Frontline Socialist Party	Lokuliyanage Indrani Alwis
LK-13	LG-13003		5 - Frontline Socialist Party	Maha Acharige Wijesiri Silva
LK-13	LG-13003		5 - Frontline Socialist Party	Meegahawaththage Nisansala Sameera Priyaweerasinghe
LK-13	LG-13003		5 - Frontline Socialist Party	Nanduwa Gamage Nandanie Perera
LK-13	LG-13003		5 - Frontline Socialist Party	Nisansala Nihathamanie Bettagoda
LK-13	LG-13003		5 - Frontline Socialist Party	Peduru Hewage Karunadasa
LK-13	LG-13003		5 - Frontline Socialist Party	Pelpolage Ariyaratne Gunawardhana
LK-13	LG-13003		5 - Frontline Socialist Party	Randima Lakshan Wickramaarachchi
LK-13	LG-13003		5 - Frontline Socialist Party	Udawaththage Dona Chandrani
LK-13	LG-13003		5 - Frontline Socialist Party	Vithanage Chandana Premalal
LK-13	LG-13003		5 - Frontline Socialist Party	Wanni Arachchige Vimukthi Udara Perera
LK-13	LG-13003		5 - Frontline Socialist Party	Wewala Panditha Iresha
LK-13	LG-13003		6 - Sri Lanka Podujana Peramuna	Alankarage Menaka Krisantha Silva
LK-13	LG-13003		6 - Sri Lanka Podujana Peramuna	Amarasingha Arachchige Jayantha Kithsiri Amarasingha
LK-13	LG-13003		6 - Sri Lanka Podujana Peramuna	Angage Mala Perera
LK-13	LG-13003		6 - Sri Lanka Podujana Peramuna	Dampahalage Nadeera Roshini
LK-13	LG-13003		6 - Sri Lanka Podujana Peramuna	Galahitiya Pathiranage Kanchana Vinodanie
LK-13	LG-13003		6 - Sri Lanka Podujana Peramuna	Gamage Sarath Somasiri Perera
LK-13	LG-13003		6 - Sri Lanka Podujana Peramuna	Hetti Arachchige Iresa Madhusanka
LK-13	LG-13003		6 - Sri Lanka Podujana Peramuna	Kadirahettige Ranga Viraj Jayathissa
LK-13	LG-13003		6 - Sri Lanka Podujana Peramuna	Kaluarachchi Liyanage Dhanushka Madhushani
LK-13	LG-13003		6 - Sri Lanka Podujana Peramuna	Koruwa Kankanange Duleeka Amali Suwaris
LK-13	LG-13003		6 - Sri Lanka Podujana Peramuna	Kothalawala Liyanage Geethamal Priyashantha Perera
LK-13	LG-13003		6 - Sri Lanka Podujana Peramuna	Kottage Lakmali Harshanie Perera
LK-13	LG-13003		6 - Sri Lanka Podujana Peramuna	Lasanthika Siriwardhana
LK-13	LG-13003		6 - Sri Lanka Podujana Peramuna	Mudalige Dona Malanie Chandra
LK-13	LG-13003		6 - Sri Lanka Podujana Peramuna	Rupasinghalage Saman Rohana Pushpakumara
LK-13	LG-13003		6 - Sri Lanka Podujana Peramuna	Wikramage Sri Lal Kumara Keerthi Pandithasekara
LK-13	LG-13003		7 - Samagi Jana Balawegaya	Amarasinghe Arachchige Monisha Anjali
LK-13	LG-13003		7 - Samagi Jana Balawegaya	Amaruge Niminda Priyadharshana
LK-13	LG-13003		7 - Samagi Jana Balawegaya	Bambarendage Dikson Perera
LK-13	LG-13003		7 - Samagi Jana Balawegaya	Don Jatilasena Kulasekara
LK-13	LG-13003		7 - Samagi Jana Balawegaya	Elawalage Nilanthi
LK-13	LG-13003		7 - Samagi Jana Balawegaya	Geethika Weerarathna Mudiyanse Ralahamilage Praba Gunathilaka
LK-13	LG-13003		7 - Samagi Jana Balawegaya	Hetti Arachchige Chandrapala
LK-13	LG-13003		7 - Samagi Jana Balawegaya	Kalyani Wijesinha Jayawardana
LK-13	LG-13003		7 - Samagi Jana Balawegaya	Kurupuge Chamila Udayangani Kurupu
LK-13	LG-13003		7 - Samagi Jana Balawegaya	Maduma Kankanmge Disna Lakmali Perera
LK-13	LG-13003		7 - Samagi Jana Balawegaya	Manna Marakkalage Lakshman Cooray
LK-13	LG-13003		7 - Samagi Jana Balawegaya	Mohamed Unaid Farhan
LK-13	LG-13003		7 - Samagi Jana Balawegaya	Muhamadu Yahiya Muhammed
LK-13	LG-13003		7 - Samagi Jana Balawegaya	Pulukkuttige Don Athula Pemasiri
LK-13	LG-13003		7 - Samagi Jana Balawegaya	Ranasinghe Mudiyanselage Sujewa Malkanthi Wijayasiri
LK-13	LG-13003		7 - Samagi Jana Balawegaya	Weerawarna Kulasooriya Bosa Baduge Mala Chandani Fernando
LK-13	LG-13004	1 -	1 - Jathika Jana Balawegaya	Palliya Guruge Kasun Sameera Perera
LK-13	LG-13004	1 -	2 - New Democratic Front	Hapugahage Renuka Damayanthi
LK-13	LG-13004	1 -	3 - Nawa Lanka Nidahas Pakshaya	Hewa Mullawaththage Lahiru Lakshan Madhushanka
LK-13	LG-13004	1 -	4 - Sri Lanka Freedom Party	Sena Adirachchige Nilantha Padmakumara
LK-13	LG-13004	1 -	5 - Sri Lanka Podujana Peramuna	Priyantha Panagoda
LK-13	LG-13004	1 -	6 - Samagi Jana Balawegaya	Pannilage Karunarathna
LK-13	LG-13004	1 -	7 - Independent Group 1	Marasingha Arachchige Thushara Nilmini
LK-13	LG-13004	10 -	1 - Jathika Jana Balawegaya	Ukwaththage Don Charitha Prabhath
LK-13	LG-13004	10 -	2 - New Democratic Front	Sembukutti Arachchige Chandrakumara Devapriya
LK-13	LG-13004	10 -	3 - Nawa Lanka Nidahas Pakshaya	Subasinghege Don Daminda Harshana Subasinghe
LK-13	LG-13004	10 -	4 - Sri Lanka Freedom Party	Lakshan Madusanka Pathirage
LK-13	LG-13004	10 -	5 - Sri Lanka Podujana Peramuna	Dilip Pushpakumara Weerakkodi
LK-13	LG-13004	10 -	6 - Samagi Jana Balawegaya	Haputhanthirige Don Harsha Mahendra Kumara
LK-13	LG-13004	10 -	7 - Independent Group 1	Upul Roshan Krisantha Pathirage
LK-13	LG-13004	11 -	1 - Jathika Jana Balawegaya	Abeyrathna Herath Mudiyanselage Asela Sanjaya Kumara Abeyrathna
LK-13	LG-13004	11 -	2 - New Democratic Front	Harankahawaththe Vidanelage Christy Disna Amal Senadira
LK-13	LG-13004	11 -	3 - Nawa Lanka Nidahas Pakshaya	Ranhotige Karunaratne
LK-13	LG-13004	11 -	4 - Sri Lanka Freedom Party	Maddumage Rathnathilaka
LK-13	LG-13004	11 -	5 - Sri Lanka Podujana Peramuna	Ahangama Vitharanage Uresha Sandamali Jayasinghe
LK-13	LG-13004	11 -	6 - Samagi Jana Balawegaya	Mallikage Piyal Chinthaka
LK-13	LG-13004	11 -	7 - Independent Group 1	Haputhanthirige Don Bimsar Chandrakumar Haputhanthiri
LK-13	LG-13004	12 -	1 - Jathika Jana Balawegaya	Bamunuge Asanka
LK-13	LG-13004	12 -	2 - New Democratic Front	Sendanayakage Don Ajith Kumara
LK-13	LG-13004	12 -	3 - Nawa Lanka Nidahas Pakshaya	Muhandiramge Nuwan
LK-13	LG-13004	12 -	4 - Sri Lanka Freedom Party	Thanthirige Karunarathna
LK-13	LG-13004	12 -	5 - Sri Lanka Podujana Peramuna	Welikanna Mohottige Anushka Sampath Welikanna
LK-13	LG-13004	12 -	6 - Samagi Jana Balawegaya	Jayasingha Jasinge Don Pathmasuriya
LK-13	LG-13004	12 -	7 - Independent Group 1	JAGODAGE DAYAPALA
LK-13	LG-13004	13 -	1 - Jathika Jana Balawegaya	Kalubowilage Don Loshan Dananjaya Kalubowila
LK-13	LG-13004	13 -	2 - New Democratic Front	Ajith Pradep Kumara Mallikarachchi
LK-13	LG-13004	13 -	3 - Nawa Lanka Nidahas Pakshaya	Pathirajage Don Rohitha
LK-13	LG-13004	13 -	4 - Sri Lanka Freedom Party	Balapuwaduge George Mendis
LK-13	LG-13004	13 -	5 - Sri Lanka Podujana Peramuna	Raigamage Chandima Ranathunga
LK-13	LG-13004	13 -	6 - Samagi Jana Balawegaya	Jayaweerage Sandya Renuka Jayaweera
LK-13	LG-13004	13 -	7 - Independent Group 1	Jagodage Dayapala
LK-13	LG-13004	14 -	1 - Jathika Jana Balawegaya	Kalubowilage Don Sujeewa Priyashantha Kalubowila
LK-13	LG-13004	14 -	2 - New Democratic Front	Don Anura Shantha Padmaperuma
LK-13	LG-13004	14 -	3 - Nawa Lanka Nidahas Pakshaya	Gintota Manawaduge Priyantha Rohinie Manawadu
LK-13	LG-13004	14 -	4 - Sri Lanka Freedom Party	Samarkkodige Vindiya Shrenika Perera
LK-13	LG-13004	14 -	5 - Sri Lanka Podujana Peramuna	Bethmage Buddhika Jayanthi
LK-13	LG-13004	14 -	6 - Samagi Jana Balawegaya	Suraweera Arachchige Nandawathi
LK-13	LG-13004	14 -	7 - Independent Group 1	Jayakodige Udula Priyadarshani Jayakodi
LK-13	LG-13004	15 -	1 - Jathika Jana Balawegaya	Bamunuge Don Chamara Lakmal
LK-13	LG-13004	15 -	1 - Jathika Jana Balawegaya	Govinda Sami Thushanth
LK-13	LG-13004	15 -	2 - New Democratic Front	Amarapperuma Kankanamalage Sajith Iroshana Jayalath
LK-13	LG-13004	15 -	2 - New Democratic Front	Padukkage Ranjith
LK-13	LG-13004	15 -	3 - Nawa Lanka Nidahas Pakshaya	Gamage Upali Peiris
LK-13	LG-13004	15 -	3 - Nawa Lanka Nidahas Pakshaya	Wettamperuma Arachchige Wasantha Kumara
LK-13	LG-13004	15 -	4 - Sri Lanka Freedom Party	Mayandi Sivakumar
LK-13	LG-13004	15 -	4 - Sri Lanka Freedom Party	Weerasinghe Ajith Silva
LK-13	LG-13004	15 -	5 - Sri Lanka Podujana Peramuna	Kimman Thudawage Jayathissa
LK-13	LG-13004	15 -	5 - Sri Lanka Podujana Peramuna	Prensinalage Nilani Hemanthi Wijesena
LK-13	LG-13004	15 -	6 - Samagi Jana Balawegaya	Epitawalage Rangana Lakmal Ranaweera
LK-13	LG-13004	15 -	6 - Samagi Jana Balawegaya	Kohomange Amith Manjula
LK-13	LG-13004	15 -	7 - Independent Group 1	Kathriarachchige Ranjani Kusumalatha
LK-13	LG-13004	15 -	7 - Independent Group 1	Samarage Lal Wasantha
LK-13	LG-13004	16 -	1 - Jathika Jana Balawegaya	Nayage Sumith Wijesinghe
LK-13	LG-13004	16 -	2 - New Democratic Front	Marasingha Vadige Shirani Marasngha
LK-13	LG-13004	16 -	3 - Nawa Lanka Nidahas Pakshaya	Bothalage Sanjeewa Pathmasiri
LK-13	LG-13004	16 -	4 - Sri Lanka Freedom Party	Handuwalage Nuwan Sujeewa Ranasinghe
LK-13	LG-13004	16 -	5 - Sri Lanka Podujana Peramuna	Kattadige Pasindi Irandika
LK-13	LG-13004	16 -	6 - Samagi Jana Balawegaya	Dandeniya Nuwan Madhuranga Muthunayaka
LK-13	LG-13004	16 -	7 - Independent Group 1	Upali Chandrasiri Niriella
LK-13	LG-13004	17 -	1 - Jathika Jana Balawegaya	B.Pemasiri
LK-13	LG-13004	17 -	2 - New Democratic Front	Bihara Sanjna Liyanaarachchi
LK-13	LG-13004	17 -	3 - Nawa Lanka Nidahas Pakshaya	Ranasinghe Arachchige Tharindu Madhawa Ranasinghe
LK-13	LG-13004	17 -	4 - Sri Lanka Freedom Party	Ranasinghe Arachchige Thilakarathna
LK-13	LG-13004	17 -	5 - Sri Lanka Podujana Peramuna	Kandanage Don Iroshan Prabhash
LK-13	LG-13004	17 -	6 - Samagi Jana Balawegaya	Jagodige Don Dineth Saranga Kularathna
LK-13	LG-13004	17 -	7 - Independent Group 1	Samasundara Hettiarachchige Kumaradasa
LK-13	LG-13004	18 -	1 - Jathika Jana Balawegaya	K.P. Wasantha Kumara
LK-13	LG-13004	18 -	2 - New Democratic Front	Idunil Rajitha Bopearachchi
LK-13	LG-13004	18 -	3 - Nawa Lanka Nidahas Pakshaya	Nanediri Dewage Tharaka Ruwan Karunathilaka
LK-13	LG-13004	18 -	4 - Sri Lanka Freedom Party	Kaththri Arachchi Pinnawalage Kasuni Shanika
LK-13	LG-13004	18 -	5 - Sri Lanka Podujana Peramuna	Rathnasekarage Priyantha
LK-13	LG-13004	18 -	6 - Samagi Jana Balawegaya	Dona Anoma Chandralatha Nakandala
LK-13	LG-13004	18 -	7 - Independent Group 1	Ranawaka Arachchige Nimal Hemasiri
LK-13	LG-13004	19 -	1 - Jathika Jana Balawegaya	Gamage Gayan Suranga Perera
LK-13	LG-13004	19 -	2 - New Democratic Front	Najith Dammika Mativala Arachchi
LK-13	LG-13004	19 -	3 - Nawa Lanka Nidahas Pakshaya	Arumugam Shivaperumal
LK-13	LG-13004	19 -	4 - Sri Lanka Freedom Party	Pichcha Muththu Jeram
LK-13	LG-13004	19 -	5 - Sri Lanka Podujana Peramuna	Kuruppu Mullage Don Madhuranga Kolitha
LK-13	LG-13004	19 -	6 - Samagi Jana Balawegaya	Yohan Kalubovila
LK-13	LG-13004	19 -	7 - Independent Group 1	Welipitiya Maharalalage Nishantha Rasika Kumara
LK-13	LG-13004	2 -	1 - Jathika Jana Balawegaya	Hapuarachchige Don Saman Karunarathna
LK-13	LG-13004	2 -	2 - New Democratic Front	Hapu Arachchige Thulsi Eranga
LK-13	LG-13004	2 -	3 - Nawa Lanka Nidahas Pakshaya	Weerakoon Arachchige Nayana Shantha Perera
LK-13	LG-13004	2 -	4 - Sri Lanka Freedom Party	Hapuarachchige Dona Ajantha Sanjeewani Iroshini
LK-13	LG-13004	2 -	5 - Sri Lanka Podujana Peramuna	Hettikankanamage Ranjith Chandrasiri
LK-13	LG-13004	2 -	6 - Samagi Jana Balawegaya	Nambige Rohan Peiris
LK-13	LG-13004	2 -	7 - Independent Group 1	Daluwathumuni Walawwage Prisil Anthony Wijesekara
LK-13	LG-13004	20 -	1 - Jathika Jana Balawegaya	S.M.J.Sugath Maithripala
LK-13	LG-13004	20 -	2 - New Democratic Front	Gamage Don Asanka Nilushana
