district_id	district_name	lg_id	lg_name	ward_num	ward_name
LK-61	Kurunegala	LG-61016	Kuliyapitiya PS	5	
LK-61	Kurunegala	LG-61016	Kuliyapitiya PS	6	
LK-61	Kurunegala	LG-61016	Kuliyapitiya PS	7	
LK-61	Kurunegala	LG-61016	Kuliyapitiya PS	8	
LK-61	Kurunegala	LG-61016	Kuliyapitiya PS	9	
LK-61	Kurunegala	LG-61016	Kuliyapitiya PS	10	
LK-61	Kurunegala	LG-61016	Kuliyapitiya PS	11	
LK-61	Kurunegala	LG-61016	Kuliyapitiya PS	12	
LK-61	Kurunegala	LG-61016	Kuliyapitiya PS	13	
LK-61	Kurunegala	LG-61016	Kuliyapitiya PS	14	
LK-61	Kurunegala	LG-61016	Kuliyapitiya PS	15	
LK-61	Kurunegala	LG-61016	Kuliyapitiya PS	16	
LK-61	Kurunegala	LG-61016	Kuliyapitiya PS	17	
LK-61	Kurunegala	LG-61016	Kuliyapitiya PS	18	
LK-61	Kurunegala	LG-61016	Kuliyapitiya PS	19	
LK-61	Kurunegala	LG-61016	Kuliyapitiya PS	20	
LK-61	Kurunegala	LG-61016	Kuliyapitiya PS	21	
LK-61	Kurunegala	LG-61016	Kuliyapitiya PS	22	
LK-61	Kurunegala	LG-61016	Kuliyapitiya PS	23	
LK-61	Kurunegala	LG-61016	Kuliyapitiya PS	24	
LK-61	Kurunegala	LG-61016	Kuliyapitiya PS	25	
LK-61	Kurunegala	LG-61017	Kuliyapitiya UC	1	
LK-61	Kurunegala	LG-61017	Kuliyapitiya UC	2	
LK-61	Kurunegala	LG-61017	Kuliyapitiya UC	3	
LK-61	Kurunegala	LG-61017	Kuliyapitiya UC	4	
LK-61	Kurunegala	LG-61017	Kuliyapitiya UC	5	
LK-61	Kurunegala	LG-61017	Kuliyapitiya UC	6	
LK-61	Kurunegala	LG-61017	Kuliyapitiya UC	7	
LK-61	Kurunegala	LG-61017	Kuliyapitiya UC	8	
LK-61	Kurunegala	LG-61017	Kuliyapitiya UC	9	
LK-61	Kurunegala	LG-61018	Udubaddawa PS	1	
LK-61	Kurunegala	LG-61018	Udubaddawa PS	2	
LK-61	Kurunegala	LG-61018	Udubaddawa PS	3	
LK-61	Kurunegala	LG-61018	Udubaddawa PS	4	
LK-61	Kurunegala	LG-61018	Udubaddawa PS	5	
LK-61	Kurunegala	LG-61018	Udubaddawa PS	6	
LK-61	Kurunegala	LG-61018	Udubaddawa PS	7	
LK-61	Kurunegala	LG-61018	Udubaddawa PS	8	
LK-61	Kurunegala	LG-61018	Udubaddawa PS	9	
LK-61	Kurunegala	LG-61018	Udubaddawa PS	10	
LK-61	Kurunegala	LG-61018	Udubaddawa PS	11	
LK-61	Kurunegala	LG-61019	Pannala PS	1	
LK-61	Kurunegala	LG-61019	Pannala PS	2	
LK-61	Kurunegala	LG-61019	Pannala PS	3	
LK-61	Kurunegala	LG-61019	Pannala PS	4	
LK-61	Kurunegala	LG-61019	Pannala PS	5	
LK-61	Kurunegala	LG-61019	Pannala PS	6	
LK-61	Kurunegala	LG-61019	Pannala PS	7	
LK-61	Kurunegala	LG-61019	Pannala PS	8	
LK-61	Kurunegala	LG-61019	Pannala PS	9	
LK-61	Kurunegala	LG-61019	Pannala PS	10	
LK-61	Kurunegala	LG-61019	Pannala PS	11	
LK-61	Kurunegala	LG-61019	Pannala PS	12	
LK-61	Kurunegala	LG-61019	Pannala PS	13	
LK-61	Kurunegala	LG-61019	Pannala PS	14	
LK-61	Kurunegala	LG-61019	Pannala PS	15	
LK-61	Kurunegala	LG-61019	Pannala PS	16	
LK-61	Kurunegala	LG-61019	Pannala PS	17	
LK-61	Kurunegala	LG-61019	Pannala PS	18	
LK-61	Kurunegala	LG-61019	Pannala PS	19	
LK-61	Kurunegala	LG-61019	Pannala PS	20	
LK-61	Kurunegala	LG-61019	Pannala PS	21	
LK-61	Kurunegala	LG-61019	Pannala PS	22	
LK-61	Kurunegala	LG-61019	Pannala PS	23	
LK-61	Kurunegala	LG-61019	Pannala PS	24	
LK-61	Kurunegala	LG-61020	Narammala PS	1	
LK-61	Kurunegala	LG-61020	Narammala PS	2	
LK-61	Kurunegala	LG-61020	Narammala PS	3	
LK-61	Kurunegala	LG-61020	Narammala PS	4	
LK-61	Kurunegala	LG-61020	Narammala PS	5	
LK-61	Kurunegala	LG-61020	Narammala PS	6	
LK-61	Kurunegala	LG-61020	Narammala PS	7	
LK-61	Kurunegala	LG-61020	Narammala PS	8	
LK-61	Kurunegala	LG-61020	Narammala PS	9	
LK-61	Kurunegala	LG-61020	Narammala PS	10	
LK-61	Kurunegala	LG-61020	Narammala PS	11	
LK-61	Kurunegala	LG-61021	Alawwa PS	1	
LK-61	Kurunegala	LG-61021	Alawwa PS	2	
LK-61	Kurunegala	LG-61021	Alawwa PS	3	
LK-61	Kurunegala	LG-61021	Alawwa PS	4	
LK-61	Kurunegala	LG-61021	Alawwa PS	5	
LK-61	Kurunegala	LG-61021	Alawwa PS	6	
LK-61	Kurunegala	LG-61021	Alawwa PS	7	
LK-61	Kurunegala	LG-61021	Alawwa PS	8	
LK-61	Kurunegala	LG-61021	Alawwa PS	9	
LK-61	Kurunegala	LG-61021	Alawwa PS	10	
LK-61	Kurunegala	LG-61021	Alawwa PS	11	
LK-61	Kurunegala	LG-61021	Alawwa PS	12	
LK-61	Kurunegala	LG-61021	Alawwa PS	13	
LK-61	Kurunegala	LG-61021	Alawwa PS	14	
LK-61	Kurunegala	LG-61021	Alawwa PS	15	
LK-62	Puttalam	LG-62001	Kalpitiya PS	1	
LK-62	Puttalam	LG-62001	Kalpitiya PS	2	
LK-62	Puttalam	LG-62001	Kalpitiya PS	3	
LK-62	Puttalam	LG-62001	Kalpitiya PS	4	
LK-62	Puttalam	LG-62001	Kalpitiya PS	5	
LK-62	Puttalam	LG-62001	Kalpitiya PS	6	
LK-62	Puttalam	LG-62001	Kalpitiya PS	7	
LK-62	Puttalam	LG-62001	Kalpitiya PS	8	
LK-62	Puttalam	LG-62001	Kalpitiya PS	9	
LK-62	Puttalam	LG-62001	Kalpitiya PS	10	
LK-62	Puttalam	LG-62001	Kalpitiya PS	11	
LK-62	Puttalam	LG-62001	Kalpitiya PS	12	
LK-62	Puttalam	LG-62001	Kalpitiya PS	13	
LK-62	Puttalam	LG-62001	Kalpitiya PS	14	
LK-62	Puttalam	LG-62001	Kalpitiya PS	15	
LK-62	Puttalam	LG-62001	Kalpitiya PS	16	
LK-62	Puttalam	LG-62001	Kalpitiya PS	17	
LK-62	Puttalam	LG-62005	Puttalam PS	1	
LK-62	Puttalam	LG-62005	Puttalam PS	2	
LK-62	Puttalam	LG-62005	Puttalam PS	3	
LK-62	Puttalam	LG-62005	Puttalam PS	4	
LK-62	Puttalam	LG-62005	Puttalam PS	5	
LK-62	Puttalam	LG-62005	Puttalam PS	6	
LK-62	Puttalam	LG-62005	Puttalam PS	7	
LK-62	Puttalam	LG-62005	Puttalam PS	8	
LK-62	Puttalam	LG-62005	Puttalam PS	9	
LK-62	Puttalam	LG-62005	Puttalam PS	10	
LK-62	Puttalam	LG-62005	Puttalam PS	11	
LK-62	Puttalam	LG-62005	Puttalam PS	12	
LK-62	Puttalam	LG-62005	Puttalam PS	13	
LK-62	Puttalam	LG-62005	Puttalam PS	14	
LK-62	Puttalam	LG-62008	Anamaduwa PS	1	
LK-62	Puttalam	LG-62008	Anamaduwa PS	2	
LK-62	Puttalam	LG-62008	Anamaduwa PS	3	
LK-62	Puttalam	LG-62008	Anamaduwa PS	4	
LK-62	Puttalam	LG-62008	Anamaduwa PS	5	
LK-62	Puttalam	LG-62008	Anamaduwa PS	6	
LK-62	Puttalam	LG-62008	Anamaduwa PS	7	
LK-62	Puttalam	LG-62008	Anamaduwa PS	8	
LK-62	Puttalam	LG-62008	Anamaduwa PS	9	
LK-62	Puttalam	LG-62008	Anamaduwa PS	10	
LK-62	Puttalam	LG-62008	Anamaduwa PS	11	
LK-62	Puttalam	LG-62008	Anamaduwa PS	12	
LK-62	Puttalam	LG-62008	Anamaduwa PS	13	
LK-62	Puttalam	LG-62008	Anamaduwa PS	14	
LK-62	Puttalam	LG-62008	Anamaduwa PS	15	
LK-62	Puttalam	LG-62008	Anamaduwa PS	16	
LK-62	Puttalam	LG-62008	Anamaduwa PS	17	
LK-62	Puttalam	LG-62008	Anamaduwa PS	18	
LK-62	Puttalam	LG-62009	Chilaw UC	1	
LK-62	Puttalam	LG-62009	Chilaw UC	2	
LK-62	Puttalam	LG-62009	Chilaw UC	3	
LK-62	Puttalam	LG-62009	Chilaw UC	4	
LK-62	Puttalam	LG-62009	Chilaw UC	5	
LK-62	Puttalam	LG-62009	Chilaw UC	6	
LK-62	Puttalam	LG-62009	Chilaw UC	7	
LK-62	Puttalam	LG-62009	Chilaw UC	8	
LK-62	Puttalam	LG-62009	Chilaw UC	9	
LK-62	Puttalam	LG-62009	Chilaw UC	10	
LK-62	Puttalam	LG-62009	Chilaw UC	11	
LK-62	Puttalam	LG-62009	Chilaw UC	12	
LK-62	Puttalam	LG-62010	Chilaw PS	1	
LK-62	Puttalam	LG-62010	Chilaw PS	2	
LK-62	Puttalam	LG-62010	Chilaw PS	3	
LK-62	Puttalam	LG-62010	Chilaw PS	4	
LK-62	Puttalam	LG-62010	Chilaw PS	7	
LK-62	Puttalam	LG-62010	Chilaw PS	8	
LK-62	Puttalam	LG-62010	Chilaw PS	9	
LK-62	Puttalam	LG-62010	Chilaw PS	10	
LK-62	Puttalam	LG-62010	Chilaw PS	11	
LK-62	Puttalam	LG-62010	Chilaw PS	12	
LK-62	Puttalam	LG-62010	Chilaw PS	13	
LK-62	Puttalam	LG-62010	Chilaw PS	14	
LK-62	Puttalam	LG-62010	Chilaw PS	15	
LK-62	Puttalam	LG-62010	Chilaw PS	16	
LK-62	Puttalam	LG-62010	Chilaw PS	17	
LK-62	Puttalam	LG-62010	Chilaw PS	18	
LK-71	Anuradhapura	LG-71001	Padaviya PS	1	
LK-71	Anuradhapura	LG-71001	Padaviya PS	2	
LK-71	Anuradhapura	LG-71001	Padaviya PS	3	
LK-71	Anuradhapura	LG-71001	Padaviya PS	4	
LK-71	Anuradhapura	LG-71001	Padaviya PS	5	
LK-71	Anuradhapura	LG-71001	Padaviya PS	6	
LK-71	Anuradhapura	LG-71001	Padaviya PS	7	
LK-71	Anuradhapura	LG-71001	Padaviya PS	8	
LK-71	Anuradhapura	LG-71001	Padaviya PS	9	
LK-71	Anuradhapura	LG-71001	Padaviya PS	10	
LK-71	Anuradhapura	LG-71002	Kebithigollewa PS	1	
LK-71	Anuradhapura	LG-71002	Kebithigollewa PS	2	
LK-71	Anuradhapura	LG-71002	Kebithigollewa PS	3	
LK-71	Anuradhapura	LG-71002	Kebithigollewa PS	4	
LK-71	Anuradhapura	LG-71002	Kebithigollewa PS	5	
LK-71	Anuradhapura	LG-71002	Kebithigollewa PS	6	
LK-71	Anuradhapura	LG-71002	Kebithigollewa PS	7	
LK-71	Anuradhapura	LG-71002	Kebithigollewa PS	8	
LK-71	Anuradhapura	LG-71002	Kebithigollewa PS	9	
LK-71	Anuradhapura	LG-71002	Kebithigollewa PS	10	
LK-71	Anuradhapura	LG-71003	Medawachchiya PS	1	
LK-71	Anuradhapura	LG-71003	Medawachchiya PS	2	
LK-71	Anuradhapura	LG-71003	Medawachchiya PS	3	
LK-71	Anuradhapura	LG-71003	Medawachchiya PS	4	
LK-71	Anuradhapura	LG-71003	Medawachchiya PS	5	
LK-71	Anuradhapura	LG-71003	Medawachchiya PS	6	
LK-71	Anuradhapura	LG-71003	Medawachchiya PS	7	
LK-71	Anuradhapura	LG-71003	Medawachchiya PS	8	
LK-71	Anuradhapura	LG-71003	Medawachchiya PS	9	
LK-71	Anuradhapura	LG-71003	Medawachchiya PS	10	
LK-71	Anuradhapura	LG-71003	Medawachchiya PS	11	
LK-71	Anuradhapura	LG-71003	Medawachchiya PS	12	
LK-71	Anuradhapura	LG-71004	Nuwaragam Palatha Central PS	1	
LK-71	Anuradhapura	LG-71004	Nuwaragam Palatha Central PS	2	
LK-71	Anuradhapura	LG-71004	Nuwaragam Palatha Central PS	3	
LK-71	Anuradhapura	LG-71004	Nuwaragam Palatha Central PS	4	
LK-71	Anuradhapura	LG-71004	Nuwaragam Palatha Central PS	5	
LK-71	Anuradhapura	LG-71004	Nuwaragam Palatha Central PS	6	
LK-71	Anuradhapura	LG-71004	Nuwaragam Palatha Central PS	7	
LK-71	Anuradhapura	LG-71004	Nuwaragam Palatha Central PS	8	
LK-71	Anuradhapura	LG-71004	Nuwaragam Palatha Central PS	9	
LK-71	Anuradhapura	LG-71004	Nuwaragam Palatha Central PS	10	
LK-71	Anuradhapura	LG-71004	Nuwaragam Palatha Central PS	11	
LK-71	Anuradhapura	LG-71004	Nuwaragam Palatha Central PS	12	
LK-71	Anuradhapura	LG-71004	Nuwaragam Palatha Central PS	13	
LK-71	Anuradhapura	LG-71004	Nuwaragam Palatha Central PS	14	
LK-71	Anuradhapura	LG-71004	Nuwaragam Palatha Central PS	15	
LK-71	Anuradhapura	LG-71004	Nuwaragam Palatha Central PS	16	
LK-71	Anuradhapura	LG-71005	Anuradhapura MC	1	
LK-71	Anuradhapura	LG-71005	Anuradhapura MC	2	
LK-71	Anuradhapura	LG-71005	Anuradhapura MC	3	
LK-71	Anuradhapura	LG-71005	Anuradhapura MC	4	
LK-71	Anuradhapura	LG-71005	Anuradhapura MC	5	
LK-71	Anuradhapura	LG-71005	Anuradhapura MC	6	
LK-71	Anuradhapura	LG-71005	Anuradhapura MC	7	
LK-71	Anuradhapura	LG-71005	Anuradhapura MC	8	
LK-71	Anuradhapura	LG-71005	Anuradhapura MC	9	
LK-71	Anuradhapura	LG-71005	Anuradhapura MC	10	
LK-71	Anuradhapura	LG-71005	Anuradhapura MC	11	
LK-71	Anuradhapura	LG-71005	Anuradhapura MC	12	
LK-71	Anuradhapura	LG-71005	Anuradhapura MC	13	
LK-71	Anuradhapura	LG-71005	Anuradhapura MC	14	
LK-71	Anuradhapura	LG-71006	Rambewa PS	1	
LK-71	Anuradhapura	LG-71006	Rambewa PS	2	
LK-71	Anuradhapura	LG-71006	Rambewa PS	3	
LK-71	Anuradhapura	LG-71006	Rambewa PS	4	
LK-71	Anuradhapura	LG-71006	Rambewa PS	5	
LK-71	Anuradhapura	LG-71006	Rambewa PS	6	
LK-71	Anuradhapura	LG-71006	Rambewa PS	7	
LK-71	Anuradhapura	LG-71006	Rambewa PS	8	
LK-71	Anuradhapura	LG-71006	Rambewa PS	9	
LK-71	Anuradhapura	LG-71006	Rambewa PS	10	
LK-71	Anuradhapura	LG-71006	Rambewa PS	11	
LK-71	Anuradhapura	LG-71007	Kahatagasdigiliya PS	1	
LK-71	Anuradhapura	LG-71007	Kahatagasdigiliya PS	2	
LK-71	Anuradhapura	LG-71007	Kahatagasdigiliya PS	3	
LK-71	Anuradhapura	LG-71007	Kahatagasdigiliya PS	4	
LK-71	Anuradhapura	LG-71007	Kahatagasdigiliya PS	5	
LK-71	Anuradhapura	LG-71007	Kahatagasdigiliya PS	6	
LK-71	Anuradhapura	LG-71007	Kahatagasdigiliya PS	7	
LK-71	Anuradhapura	LG-71007	Kahatagasdigiliya PS	8	
LK-71	Anuradhapura	LG-71007	Kahatagasdigiliya PS	9	
LK-71	Anuradhapura	LG-71007	Kahatagasdigiliya PS	10	
LK-71	Anuradhapura	LG-71008	Horowpothana PS	1	
LK-71	Anuradhapura	LG-71008	Horowpothana PS	2	
LK-71	Anuradhapura	LG-71008	Horowpothana PS	3	
LK-71	Anuradhapura	LG-71008	Horowpothana PS	4	
LK-71	Anuradhapura	LG-71008	Horowpothana PS	5	
LK-71	Anuradhapura	LG-71008	Horowpothana PS	6	
LK-71	Anuradhapura	LG-71008	Horowpothana PS	7	
LK-71	Anuradhapura	LG-71008	Horowpothana PS	8	
LK-71	Anuradhapura	LG-71008	Horowpothana PS	9	
LK-71	Anuradhapura	LG-71008	Horowpothana PS	10	
LK-71	Anuradhapura	LG-71008	Horowpothana PS	11	
LK-71	Anuradhapura	LG-71008	Horowpothana PS	12	
LK-71	Anuradhapura	LG-71009	Galenbindunuwewa PS	1	
LK-71	Anuradhapura	LG-71009	Galenbindunuwewa PS	2	
LK-71	Anuradhapura	LG-71009	Galenbindunuwewa PS	3	
LK-71	Anuradhapura	LG-71009	Galenbindunuwewa PS	4	
LK-71	Anuradhapura	LG-71009	Galenbindunuwewa PS	5	
LK-71	Anuradhapura	LG-71009	Galenbindunuwewa PS	6	
LK-71	Anuradhapura	LG-71009	Galenbindunuwewa PS	7	
LK-71	Anuradhapura	LG-71009	Galenbindunuwewa PS	8	
LK-71	Anuradhapura	LG-71009	Galenbindunuwewa PS	9	
LK-71	Anuradhapura	LG-71009	Galenbindunuwewa PS	10	
LK-71	Anuradhapura	LG-71009	Galenbindunuwewa PS	11	
LK-71	Anuradhapura	LG-71010	Mihinthale PS	1	
LK-71	Anuradhapura	LG-71010	Mihinthale PS	2	
LK-71	Anuradhapura	LG-71010	Mihinthale PS	3	
LK-71	Anuradhapura	LG-71010	Mihinthale PS	4	
LK-71	Anuradhapura	LG-71010	Mihinthale PS	5	
LK-71	Anuradhapura	LG-71010	Mihinthale PS	6	
LK-71	Anuradhapura	LG-71010	Mihinthale PS	7	
LK-71	Anuradhapura	LG-71010	Mihinthale PS	8	
LK-71	Anuradhapura	LG-71010	Mihinthale PS	9	
LK-71	Anuradhapura	LG-71010	Mihinthale PS	10	
LK-71	Anuradhapura	LG-71011	Nuwaragam Palatha East PS	1	
LK-71	Anuradhapura	LG-71011	Nuwaragam Palatha East PS	2	
LK-71	Anuradhapura	LG-71011	Nuwaragam Palatha East PS	3	
LK-71	Anuradhapura	LG-71011	Nuwaragam Palatha East PS	4	
LK-71	Anuradhapura	LG-71011	Nuwaragam Palatha East PS	5	
LK-71	Anuradhapura	LG-71011	Nuwaragam Palatha East PS	6	
LK-71	Anuradhapura	LG-71011	Nuwaragam Palatha East PS	7	
LK-71	Anuradhapura	LG-71011	Nuwaragam Palatha East PS	8	
LK-71	Anuradhapura	LG-71011	Nuwaragam Palatha East PS	9	
LK-71	Anuradhapura	LG-71011	Nuwaragam Palatha East PS	10	
LK-71	Anuradhapura	LG-71011	Nuwaragam Palatha East PS	11	
LK-71	Anuradhapura	LG-71012	Thirappane PS	1	
LK-71	Anuradhapura	LG-71012	Thirappane PS	2	
LK-71	Anuradhapura	LG-71012	Thirappane PS	3	
LK-71	Anuradhapura	LG-71012	Thirappane PS	4	
LK-71	Anuradhapura	LG-71012	Thirappane PS	5	
LK-71	Anuradhapura	LG-71012	Thirappane PS	6	
LK-71	Anuradhapura	LG-71012	Thirappane PS	7	
LK-71	Anuradhapura	LG-71012	Thirappane PS	8	
LK-71	Anuradhapura	LG-71012	Thirappane PS	9	
LK-71	Anuradhapura	LG-71012	Thirappane PS	10	
LK-71	Anuradhapura	LG-71013	Nochchiyagama PS	1	
LK-71	Anuradhapura	LG-71013	Nochchiyagama PS	2	
LK-71	Anuradhapura	LG-71013	Nochchiyagama PS	3	
LK-71	Anuradhapura	LG-71013	Nochchiyagama PS	4	
LK-71	Anuradhapura	LG-71013	Nochchiyagama PS	5	
LK-71	Anuradhapura	LG-71013	Nochchiyagama PS	6	
LK-71	Anuradhapura	LG-71013	Nochchiyagama PS	7	
LK-71	Anuradhapura	LG-71013	Nochchiyagama PS	8	
LK-71	Anuradhapura	LG-71013	Nochchiyagama PS	9	
LK-71	Anuradhapura	LG-71013	Nochchiyagama PS	10	
LK-71	Anuradhapura	LG-71013	Nochchiyagama PS	11	
LK-71	Anuradhapura	LG-71013	Nochchiyagama PS	12	
LK-71	Anuradhapura	LG-71014	Rajanganaya PS	1	
LK-71	Anuradhapura	LG-71014	Rajanganaya PS	2	
LK-71	Anuradhapura	LG-71014	Rajanganaya PS	3	
LK-71	Anuradhapura	LG-71014	Rajanganaya PS	4	
LK-71	Anuradhapura	LG-71014	Rajanganaya PS	5	
LK-71	Anuradhapura	LG-71014	Rajanganaya PS	6	
LK-71	Anuradhapura	LG-71014	Rajanganaya PS	7	
LK-71	Anuradhapura	LG-71014	Rajanganaya PS	8	
LK-71	Anuradhapura	LG-71014	Rajanganaya PS	9	
LK-71	Anuradhapura	LG-71014	Rajanganaya PS	10	
LK-71	Anuradhapura	LG-71015	Thalawa PS	1	
LK-71	Anuradhapura	LG-71015	Thalawa PS	2	
LK-71	Anuradhapura	LG-71015	Thalawa PS	3	
LK-71	Anuradhapura	LG-71015	Thalawa PS	4	
LK-71	Anuradhapura	LG-71015	Thalawa PS	5	
LK-71	Anuradhapura	LG-71015	Thalawa PS	8	
LK-71	Anuradhapura	LG-71015	Thalawa PS	9	
LK-71	Anuradhapura	LG-71015	Thalawa PS	10	
LK-71	Anuradhapura	LG-71015	Thalawa PS	11	
LK-71	Anuradhapura	LG-71015	Thalawa PS	12	
LK-71	Anuradhapura	LG-71015	Thalawa PS	13	
LK-71	Anuradhapura	LG-71015	Thalawa PS	14	
LK-71	Anuradhapura	LG-71015	Thalawa PS	15	
LK-71	Anuradhapura	LG-71015	Thalawa PS	16	
LK-71	Anuradhapura	LG-71015	Thalawa PS	17	
LK-71	Anuradhapura	LG-71015	Thalawa PS	18	
LK-71	Anuradhapura	LG-71015	Thalawa PS	19	
LK-71	Anuradhapura	LG-71015	Thalawa PS	20	
LK-71	Anuradhapura	LG-71017	Kekirawa PS	1	
LK-71	Anuradhapura	LG-71017	Kekirawa PS	2	
LK-71	Anuradhapura	LG-71017	Kekirawa PS	3	
LK-71	Anuradhapura	LG-71017	Kekirawa PS	4	
LK-71	Anuradhapura	LG-71017	Kekirawa PS	5	
LK-71	Anuradhapura	LG-71017	Kekirawa PS	6	
LK-71	Anuradhapura	LG-71017	Kekirawa PS	7	
LK-71	Anuradhapura	LG-71017	Kekirawa PS	8	
LK-71	Anuradhapura	LG-71017	Kekirawa PS	9	
LK-71	Anuradhapura	LG-71017	Kekirawa PS	10	
LK-71	Anuradhapura	LG-71017	Kekirawa PS	11	
LK-71	Anuradhapura	LG-71017	Kekirawa PS	12	
LK-71	Anuradhapura	LG-71017	Kekirawa PS	13	
LK-71	Anuradhapura	LG-71017	Kekirawa PS	14	
LK-71	Anuradhapura	LG-71017	Kekirawa PS	15	
LK-71	Anuradhapura	LG-71017	Kekirawa PS	16	
LK-71	Anuradhapura	LG-71018	Ipalogama PS	1	
LK-71	Anuradhapura	LG-71018	Ipalogama PS	2	
LK-71	Anuradhapura	LG-71018	Ipalogama PS	3	
LK-71	Anuradhapura	LG-71018	Ipalogama PS	4	
LK-71	Anuradhapura	LG-71018	Ipalogama PS	5	
LK-71	Anuradhapura	LG-71018	Ipalogama PS	6	
LK-71	Anuradhapura	LG-71018	Ipalogama PS	7	
LK-71	Anuradhapura	LG-71018	Ipalogama PS	8	
LK-71	Anuradhapura	LG-71018	Ipalogama PS	9	
LK-71	Anuradhapura	LG-71018	Ipalogama PS	10	
LK-71	Anuradhapura	LG-71019	Palagala PS	1	
LK-71	Anuradhapura	LG-71019	Palagala PS	2	
LK-71	Anuradhapura	LG-71019	Palagala PS	3	
LK-71	Anuradhapura	LG-71019	Palagala PS	4	
LK-71	Anuradhapura	LG-71019	Palagala PS	5	
LK-71	Anuradhapura	LG-71019	Palagala PS	6	
LK-71	Anuradhapura	LG-71019	Palagala PS	7	
LK-71	Anuradhapura	LG-71019	Palagala PS	8	
LK-71	Anuradhapura	LG-71019	Palagala PS	9	
LK-71	Anuradhapura	LG-71019	Palagala PS	10	
