lg_id	lg_name	n_members	ward_name	ward_num
LG-62007	Arachchikattuwa PS	2	Andimunaipulichchakulama	1
LG-62007	Arachchikattuwa PS	1	Udappuwa	2
LG-62007	Arachchikattuwa PS	1	Wilpatha	3
LG-62007	Arachchikattuwa PS	1	Wijayakatupotha	4
LG-62007	Arachchikattuwa PS	1	Battuluoya	5
LG-62007	Arachchikattuwa PS	1	Sengaloya	6
LG-62007	Arachchikattuwa PS	1	Adippala	7
LG-62007	Arachchikattuwa PS	1	Arachchikattuwa	8
LG-62007	Arachchikattuwa PS	1	Karukupane	9
LG-62007	Arachchikattuwa PS	1	Bangadeniya	10
LG-62007	Arachchikattuwa PS	1	Diganwewa	11
LG-62007	Arachchikattuwa PS	1	Elivitiya	12
LG-62010	Chilaw PS	2	Munneshwarama	1
LG-62010	Chilaw PS	1	Manuwangama	2
LG-62010	Chilaw PS	1	Vilattawa	3
LG-62010	Chilaw PS	1	Karavitagara	4
LG-62010	Chilaw PS	1	Mungandaluwa	5
LG-62010	Chilaw PS	1	Maikkulama	6
LG-62010	Chilaw PS	1	Ambakandavila	7
LG-62010	Chilaw PS	1	Kakkapalliya	8
LG-62010	Chilaw PS	1	Thambagalla	9
LG-62010	Chilaw PS	1	Mahagama	10
LG-62010	Chilaw PS	1	Medagama	11
LG-62010	Chilaw PS	1	Pambala	12
LG-62010	Chilaw PS	1	Pothuvila	13
LG-62010	Chilaw PS	1	Uraliyagara	14
LG-62010	Chilaw PS	1	Irattakulama	15
LG-62010	Chilaw PS	1	Marakkalagama	16
LG-62010	Chilaw PS	1	Suduwella	17
LG-62010	Chilaw PS	1	Galmuruwa	18
LG-62011	Nattandiya PS	1	Iranavila	1
LG-62011	Nattandiya PS	1	Thoduwawa	2
LG-62011	Nattandiya PS	1	Mattakotuwella	3
LG-62011	Nattandiya PS	1	Mahawewa	4
LG-62011	Nattandiya PS	1	Kudawewa	5
LG-62011	Nattandiya PS	1	Galamuna	6
LG-62011	Nattandiya PS	1	Yatakalana	7
LG-62011	Nattandiya PS	1	Dunkannawa	8
LG-62011	Nattandiya PS	1	Thabbowa	9
LG-62011	Nattandiya PS	1	Nattandiya	10
LG-62011	Nattandiya PS	1	Walahapitiya	11
LG-62011	Nattandiya PS	1	Hattiniya	12
LG-62011	Nattandiya PS	1	Koswadiya	13
LG-62011	Nattandiya PS	1	Thalvila	14
LG-62011	Nattandiya PS	1	Maravila	15
LG-62011	Nattandiya PS	1	Mudukatuwa	16
LG-62011	Nattandiya PS	1	Mavila	17
LG-62011	Nattandiya PS	1	Naravila	18
LG-62011	Nattandiya PS	1	Koswatta	19
LG-62011	Nattandiya PS	1	Kottaramulla	20
LG-62011	Nattandiya PS	1	Thummodara	21
LG-62011	Nattandiya PS	1	Ihala Katuneriya	22
LG-62011	Nattandiya PS	1	Pahala Katuneriya	23
LG-62011	Nattandiya PS	1	Meda Katuneriya	24
LG-62012	Wennappuwa PS	1	Kolinjadiya	1
LG-62012	Wennappuwa PS	1	Ulhitiyawa	2
LG-62012	Wennappuwa PS	1	Wennappuwa	3
LG-62012	Wennappuwa PS	1	Udasirigama	4
LG-62012	Wennappuwa PS	1	Lunuvila	5
LG-62012	Wennappuwa PS	1	Sirigampala	6
LG-62012	Wennappuwa PS	1	Kirimetiyana	7
LG-62012	Wennappuwa PS	1	Thulawala	8
LG-62012	Wennappuwa PS	1	Kahatavila	9
LG-62012	Wennappuwa PS	1	Lihiriyagama	10
LG-62012	Wennappuwa PS	1	Haldanduwana	11
LG-62012	Wennappuwa PS	1	Bandirippuwa	12
LG-62012	Wennappuwa PS	1	Dummaladeniya	13
LG-62012	Wennappuwa PS	1	Nainamadama	14
LG-62012	Wennappuwa PS	1	Boralessa	15
LG-62012	Wennappuwa PS	1	Katukenda	16
LG-62012	Wennappuwa PS	1	Mohottimulla	17
LG-62012	Wennappuwa PS	1	Singakkuliya	18
LG-62012	Wennappuwa PS	1	Yogiyana	19
LG-62012	Wennappuwa PS	1	Morukkuliya	20
LG-62012	Wennappuwa PS	1	Dankotuwa	21
LG-62012	Wennappuwa PS	1	Gonavila	22
LG-62012	Wennappuwa PS	1	Bolawatta	23
LG-62012	Wennappuwa PS	1	Kammala	24
LG-62012	Wennappuwa PS	1	Waikkala	25
LG-71005	Anuradhapura MC	1	Pethispura	1
LG-71005	Anuradhapura MC	1	Saliya Mawatha	2
LG-71005	Anuradhapura MC	1	Henewatta	3
LG-71005	Anuradhapura MC	1	Nuwaraweva	4
LG-71005	Anuradhapura MC	1	Isurumuniya	5
LG-71005	Anuradhapura MC	1	Abhaya pedesa	6
LG-71005	Anuradhapura MC	2	Jayanthi pedesa	7
LG-71005	Anuradhapura MC	1	Pubudupura	8
LG-71005	Anuradhapura MC	1	Mahanama Uyana	9
LG-71005	Anuradhapura MC	1	Kumbichchankulama	10
LG-71005	Anuradhapura MC	1	Samanpura	11
LG-71005	Anuradhapura MC	1	Buddhagaya Pedesa	12
LG-71005	Anuradhapura MC	1	Thammennakulama	13
LG-71005	Anuradhapura MC	1	Sirimevan Uyana	14
LG-71003	Medawachchiya PS	1	Poonewa	1
LG-71003	Medawachchiya PS	1	Mahakumbukgollewa	2
LG-71003	Medawachchiya PS	1	Ethakada	3
LG-71003	Medawachchiya PS	1	Hirallugama	4
LG-71003	Medawachchiya PS	1	Mahadivulweva	5
LG-71003	Medawachchiya PS	1	Isinbessagama	6
LG-71003	Medawachchiya PS	1	Walpola	7
LG-71003	Medawachchiya PS	1	Yakawewa	8
LG-71003	Medawachchiya PS	1	Puleliya	9
LG-71003	Medawachchiya PS	1	Medawachchiya	10
LG-71003	Medawachchiya PS	1	Kanadara Divulweva	11
LG-71003	Medawachchiya PS	1	Kirigalwewa	12
LG-71006	Rambewa PS	1	Kadurugasdamana	1
LG-71006	Rambewa PS	1	Wahamalgollewa	2
LG-71006	Rambewa PS	1	Ikirigollewa	3
LG-71006	Rambewa PS	1	Diviyaudabendaweva	4
LG-71006	Rambewa PS	1	Pihimbiyagollewa	5
LG-71006	Rambewa PS	1	Konakumbukweva	6
LG-71006	Rambewa PS	1	Kedekallanchiya	7
LG-71006	Rambewa PS	1	Mahakanadarawa Right  Bank Track 2	8
LG-71006	Rambewa PS	1	Rambewa	9
LG-71006	Rambewa PS	1	Pandukabhayapura	10
LG-71006	Rambewa PS	1	Rotaweva	11
LG-71002	Kebithigollewa PS	1	Halmillawetiya	1
LG-71002	Kebithigollewa PS	1	Kahatagollewa	2
LG-71002	Kebithigollewa PS	1	Wahalkada North	3
LG-71002	Kebithigollewa PS	1	Thiththagonewa	4
LG-71002	Kebithigollewa PS	1	Eethalviddaweva	5
LG-71002	Kebithigollewa PS	1	Kebithigollewa	6
LG-71002	Kebithigollewa PS	1	Gonumeriyawa	7
LG-71002	Kebithigollewa PS	1	Handagala Kirimetiyawa	8
LG-71002	Kebithigollewa PS	1	Gonuhathdenawa	9
LG-71002	Kebithigollewa PS	2	Bandara Ulpatha	10
LG-71001	Padaviya PS	1	Buddhangala	1
LG-71001	Padaviya PS	1	Parakramapura	2
LG-71001	Padaviya PS	1	Elikimbulagala	3
LG-71001	Padaviya PS	1	Abhayapura	4
LG-71001	Padaviya PS	1	Maithreepura	5
LG-71001	Padaviya PS	1	Sudarshanagama	6
LG-71001	Padaviya PS	1	Padaviya	7
LG-71001	Padaviya PS	1	Bogahawewa	8
LG-71001	Padaviya PS	1	Mahasenpura	9
LG-71001	Padaviya PS	1	Kumbukweva	10
LG-71007	Kahatagasdigiliya PS	1	Rathmalgahaweva	1
LG-71007	Kahatagasdigiliya PS	1	Dachchihalmillewa	2
LG-71007	Kahatagasdigiliya PS	1	Mahakiribbewa	3
LG-71007	Kahatagasdigiliya PS	1	Rampathwila	4
LG-71007	Kahatagasdigiliya PS	1	Diganhalmillewa	5
LG-71007	Kahatagasdigiliya PS	1	Kahatagasdigiliya	6
LG-71007	Kahatagasdigiliya PS	1	Mahawewa	7
LG-71007	Kahatagasdigiliya PS	1	Pandarellawa	8
LG-71007	Kahatagasdigiliya PS	1	Divulwewa	9
LG-71007	Kahatagasdigiliya PS	1	Nekatunuwewa	10
LG-71008	Horowpothana PS	1	Wahalkada South	1
LG-71008	Horowpothana PS	1	Maradanmaduwa	2
LG-71008	Horowpothana PS	1	Kapugollewa	3
LG-71008	Horowpothana PS	1	Dutuweva	4
LG-71008	Horowpothana PS	1	Nikaweva	5
LG-71008	Horowpothana PS	1	Sinhala Walahawiddaweva	6
LG-71008	Horowpothana PS	1	Morakewa	7
LG-71008	Horowpothana PS	1	Mukkaraweva	8
LG-71008	Horowpothana PS	1	Horowpothana	9
LG-71008	Horowpothana PS	1	Maradankadawala	10
LG-71008	Horowpothana PS	1	Parangiyawadiya	11
LG-71008	Horowpothana PS	1	Dekethipothana	12
LG-71009	Galenbindunuwewa PS	1	Upuldeniya	1
LG-71009	Galenbindunuwewa PS	1	Ellaweva	2
LG-71009	Galenbindunuwewa PS	1	Dutuweva	3
LG-71009	Galenbindunuwewa PS	1	Kokaweva	4
LG-71009	Galenbindunuwewa PS	1	Getalawa	5
LG-71009	Galenbindunuwewa PS	1	Kumbukwewa	6
LG-71009	Galenbindunuwewa PS	1	Galenbindunuwewa	7
LG-71009	Galenbindunuwewa PS	1	Hurulu Jayapura	8
LG-71009	Galenbindunuwewa PS	1	Sivalakulama	9
LG-71009	Galenbindunuwewa PS	1	Yakalla	10
LG-71009	Galenbindunuwewa PS	1	Kurunegala Colony	11
LG-71015	Thalawa PS	1	Hirigollegama	1
LG-71015	Thalawa PS	1	Pahala Thalawa	2
LG-71015	Thalawa PS	1	Thalawa	3
LG-71015	Thalawa PS	1	Kurunduweva	4
LG-71015	Thalawa PS	1	Kiralogama	5
LG-71015	Thalawa PS	1	Eriyagama	6
LG-71015	Thalawa PS	1	Kongollewa	7
LG-71015	Thalawa PS	1	Maha Bellankadawala	8
LG-71015	Thalawa PS	1	Nallachchiya	9
LG-71015	Thalawa PS	1	Thammennawa	10
LG-71015	Thalawa PS	1	Thambuththegama	11
LG-71015	Thalawa PS	1	Ikiriweva	12
LG-71015	Thalawa PS	1	Thelhiriyawa	13
LG-71015	Thalawa PS	1	Ihala Halmillewa	14
LG-71015	Thalawa PS	1	Palugasweva	15
LG-71015	Thalawa PS	1	Mawathaweva	16
LG-71015	Thalawa PS	1	Eppawala	17
LG-71015	Thalawa PS	1	Endagala	18
LG-71015	Thalawa PS	1	Katiyawa	19
LG-71015	Thalawa PS	1	Keledivulwewa	20
LG-71011	Nuwaragam Palatha East PS	1	Sravasthipura	1
LG-71011	Nuwaragam Palatha East PS	1	Pothanegama	2
LG-71011	Nuwaragam Palatha East PS	1	Vanniyankulama	3
LG-71011	Nuwaragam Palatha East PS	1	Vijayapura	4
LG-71011	Nuwaragam Palatha East PS	1	Thammennapura	5
LG-71011	Nuwaragam Palatha East PS	1	Kalaththewa	6
LG-71011	Nuwaragam Palatha East PS	1	Kawarakkulama	7
LG-71011	Nuwaragam Palatha East PS	1	Sucharithagama	8
LG-71011	Nuwaragam Palatha East PS	1	Nelubewa	9
LG-71011	Nuwaragam Palatha East PS	1	Thuruwila	10
LG-71011	Nuwaragam Palatha East PS	1	Hidogama	11
LG-71004	Nuwaragam Palatha Central PS	1	Mahawilachchiya	1
LG-71004	Nuwaragam Palatha Central PS	1	Pemaduwa	2
LG-71004	Nuwaragam Palatha Central PS	1	Tanthirimale	3
LG-71004	Nuwaragam Palatha Central PS	1	Gambirigasweva	4
LG-71004	Nuwaragam Palatha Central PS	1	Ethdathkalla	5
LG-71004	Nuwaragam Palatha Central PS	1	Oyamaduwa	6
LG-71004	Nuwaragam Palatha Central PS	1	Alayapattuwa	7
LG-71004	Nuwaragam Palatha Central PS	1	Galkadawala	8
LG-71004	Nuwaragam Palatha Central PS	1	Paniyankadawala	9
LG-71004	Nuwaragam Palatha Central PS	1	Saliyapura	10
LG-71004	Nuwaragam Palatha Central PS	1	Perimiyankulama	11
LG-71004	Nuwaragam Palatha Central PS	1	Viharapalugama	12
LG-71004	Nuwaragam Palatha Central PS	1	Maha Bulankulama	13
LG-71004	Nuwaragam Palatha Central PS	1	Pandulagama	14
LG-71004	Nuwaragam Palatha Central PS	1	Devanampiyatissapura	15
LG-71004	Nuwaragam Palatha Central PS	1	Theppankulama	16
LG-71013	Nochchiyagama PS	1	Ehetuwagama	1
LG-71013	Nochchiyagama PS	1	Bogahawewa	2
LG-71013	Nochchiyagama PS	1	Mudithagama	3
LG-71013	Nochchiyagama PS	1	Horuvila	4
LG-71013	Nochchiyagama PS	1	Lindawewa	5
LG-71013	Nochchiyagama PS	1	Nochchiyagama	6
LG-71013	Nochchiyagama PS	1	Halmillakulama	7
LG-71013	Nochchiyagama PS	1	Ralapanawa	8
LG-71013	Nochchiyagama PS	1	Galadivulweva	9
LG-71013	Nochchiyagama PS	1	Dombawalagama	10
LG-71013	Nochchiyagama PS	1	Pahala Halmillewa	11
LG-71013	Nochchiyagama PS	1	Ottappuwa	12
LG-71014	Rajanganaya PS	1	Rajanganaya Track 16-17	1
LG-71014	Rajanganaya PS	1	Rajanganaya Track 15	2
LG-71014	Rajanganaya PS	1	Rajanganaya Track 13-14	3
LG-71014	Rajanganaya PS	1	Rajanganaya Track 09-10-12	4
LG-71014	Rajanganaya PS	1	Gemunupura	5
LG-71014	Rajanganaya PS	1	Angamuwa	6
LG-71014	Rajanganaya PS	1	Rajanganaya Track 03-04	7
LG-71014	Rajanganaya PS	1	Rajanganaya Track 05th Post	8
LG-71014	Rajanganaya PS	1	Sirimapura	9
LG-71014	Rajanganaya PS	1	Kalundegama	10
LG-71016	Galnewa PS	1	Makulewa	1
LG-71016	Galnewa PS	1	Hurigasweva	2
LG-71016	Galnewa PS	1	Kalankuttiya	3
LG-71016	Galnewa PS	1	Karuwalagasweva	4
LG-71016	Galnewa PS	1	Bulnewa	5
LG-71016	Galnewa PS	1	Siyambalewa	6
LG-71016	Galnewa PS	1	Galnewa	7
LG-71016	Galnewa PS	1	Avukana	8
LG-71016	Galnewa PS	1	Negama	9
LG-71016	Galnewa PS	1	Siyambalangamuwa	10
LG-71018	Ipalogama PS	1	Mahailuppallama	1
LG-71018	Ipalogama PS	1	Ipalogama	2
LG-71018	Ipalogama PS	1	Kunchikulama	3
LG-71018	Ipalogama PS	1	Konapathirawa	4
LG-71018	Ipalogama PS	1	Senapura	5
LG-71018	Ipalogama PS	1	Kallanchiyagama	6
LG-71018	Ipalogama PS	1	Hiripitiyagama	7
LG-71018	Ipalogama PS	1	Kagama	8
LG-71018	Ipalogama PS	1	Kalaweva	9
LG-71018	Ipalogama PS	1	Vijithapura	10
LG-71010	Mihinthale PS	1	Kunchikulama	1
LG-71010	Mihinthale PS	1	Kurundankulama	2
LG-71010	Mihinthale PS	1	Doramadalawa	3
LG-71010	Mihinthale PS	1	Mahakanadarawa Left Bank	4
LG-71010	Mihinthale PS	1	Seeppukulama	5
LG-71010	Mihinthale PS	1	Mihintale	6
LG-71010	Mihinthale PS	1	Ruwangama	7
LG-71010	Mihinthale PS	1	Namalweva	8
LG-71010	Mihinthale PS	1	Maradankalla	9
LG-71010	Mihinthale PS	1	Kasamaduwa	10
LG-71012	Thirappane PS	1	Nachchaduwa	1
LG-71012	Thirappane PS	1	Thirappane	2
LG-71012	Thirappane PS	1	Uttimaduwa	3
LG-71012	Thirappane PS	1	Payirimaduwa	4
LG-71012	Thirappane PS	1	Athungama	5
LG-71012	Thirappane PS	1	Selesthimaduwa	6
LG-71012	Thirappane PS	1	Alisthana	7
LG-71012	Thirappane PS	1	Walagambahuwa	8
LG-71012	Thirappane PS	1	Labunoruwa	9
LG-71012	Thirappane PS	1	Muriyakadawala	10
LG-71017	Kekirawa PS	1	Maradankadawala	1
LG-71017	Kekirawa PS	1	Nawakkulama	2
LG-71017	Kekirawa PS	1	Madawala	3
LG-71017	Kekirawa PS	1	Ganewalpola	4
LG-71017	Kekirawa PS	1	Olukarada	5
LG-71017	Kekirawa PS	1	Ihalagama	6
LG-71017	Kekirawa PS	2	Kekirawa Town	7
LG-71017	Kekirawa PS	1	Maldenipura	8
LG-71017	Kekirawa PS	1	Palugasweva	9
LG-71017	Kekirawa PS	1	Habarana	10
LG-71017	Kekirawa PS	1	Bellankadawala	11
LG-71017	Kekirawa PS	1	Maha Kekirawa	12
LG-71017	Kekirawa PS	1	Horapola	13
LG-71017	Kekirawa PS	1	Uduruwa	14
LG-71017	Kekirawa PS	1	Madatugama	15
LG-71017	Kekirawa PS	1	Kandalama	16
LG-71019	Palagala PS	1	Gamsabha Halmillewa	1
LG-71019	Palagala PS	1	Balaluweva	2
LG-71019	Palagala PS	1	Katukeliyawa	3
LG-71019	Palagala PS	1	Daniyagama	4
LG-71019	Palagala PS	1	Andiyagala	5
LG-71019	Palagala PS	1	Maneruwa	6
LG-71019	Palagala PS	1	Pelbendiyawa	7
LG-71019	Palagala PS	1	Budugehinna	8
LG-71019	Palagala PS	1	Ranawa	9
LG-71019	Palagala PS	1	Dambuluhalmillaweva	10
LG-72007	Polonnaruwa MC	1	Bendiwewa	1
LG-72007	Polonnaruwa MC	1	Polonnaruwa	2
LG-72007	Polonnaruwa MC	1	Pothgul Pedesa	3
LG-72007	Polonnaruwa MC	1	Mahaweli Pedesa	4
LG-72007	Polonnaruwa MC	2	Kaduruwela	5
LG-72008	Elahera PS	1	Diyabeduma	1
LG-72008	Elahera PS	1	Konduruwawa	2
LG-72008	Elahera PS	1	Attanakadawala	3
LG-72008	Elahera PS	1	Madudamana	4
LG-72008	Elahera PS	1	Segala	5
LG-72008	Elahera PS	1	Damanayaya	6
LG-72008	Elahera PS	1	Bakamuna	7
LG-72008	Elahera PS	1	Maluweyaya	8
LG-72008	Elahera PS	1	Elahera	9
LG-72008	Elahera PS	1	Atharagallewa	10
LG-72001	Hingurakgoda PS	1	Galoya	1
LG-72001	Hingurakgoda PS	1	Moragaswewa	2
LG-72001	Hingurakgoda PS	1	Minihirigama	3
LG-72001	Hingurakgoda PS	1	Ulpathwewa	4
LG-72001	Hingurakgoda PS	1	Yoda Ela	5
LG-72001	Hingurakgoda PS	1	Siriketha	6
LG-72001	Hingurakgoda PS	1	Hinguraka Bandaragama	7
LG-72001	Hingurakgoda PS	1	Samapura	8
LG-72001	Hingurakgoda PS	1	Yatiyalpatana	9
LG-72001	Hingurakgoda PS	1	Minneriya	10
LG-72001	Hingurakgoda PS	1	Bathgampaththuwa	11
LG-72001	Hingurakgoda PS	1	Girithale	12
LG-72001	Hingurakgoda PS	1	Bubula	13
LG-72001	Hingurakgoda PS	1	Hingurakgoda	14
LG-72001	Hingurakgoda PS	1	Ulkatupotha	15
LG-72001	Hingurakgoda PS	1	Unagalawehera	16
LG-72001	Hingurakgoda PS	1	Jayanthipura	17
LG-72001	Hingurakgoda PS	1	Agbopura	18
LG-72001	Hingurakgoda PS	1	Chethiyagirigama	19
LG-72001	Hingurakgoda PS	1	Sudu Kanda - Nikawewa	20
LG-72002	Medirigiriya PS	1	Bisopura	1
LG-72002	Medirigiriya PS	1	Jayathugama	2
LG-72002	Medirigiriya PS	1	Meegaswewa	3
LG-72002	Medirigiriya PS	1	Palliyagodella	4
LG-72002	Medirigiriya PS	1	Ambagas wewa	5
LG-72002	Medirigiriya PS	1	Bisobandaragama	6
LG-72002	Medirigiriya PS	1	New Town	7
LG-72002	Medirigiriya PS	1	Manikhorowwa	8
LG-72002	Medirigiriya PS	1	Bisobandara	9
LG-72002	Medirigiriya PS	1	Medirigiriya	10
LG-72002	Medirigiriya PS	1	Perakumpura	11
LG-72002	Medirigiriya PS	1	Diyasenpura	12
LG-72002	Medirigiriya PS	1	Jayagampura	13
LG-72002	Medirigiriya PS	1	Wijayapura	14
LG-72002	Medirigiriya PS	1	Thalakola Wewa	15
LG-72002	Medirigiriya PS	1	Kusumpokuna	16
LG-72002	Medirigiriya PS	1	Diwulankadawala	17
LG-72002	Medirigiriya PS	1	Yudaganawa	18
LG-72002	Medirigiriya PS	1	Weheragala	19
LG-72003	Lankapura PS	1	Pansalgodella	1
LG-72003	Lankapura PS	1	Buddayaya	2
LG-72003	Lankapura PS	1	Sungawila	3
LG-72003	Lankapura PS	1	Nelumpura	4
LG-72003	Lankapura PS	1	Patunugama	5
LG-72003	Lankapura PS	1	Kegalugama	6
LG-72003	Lankapura PS	1	Senanayakapura	7
LG-72003	Lankapura PS	1	Hingurakdamana	8
LG-72003	Lankapura PS	1	Pulasthigama	9
LG-72003	Lankapura PS	1	Thambala	10
LG-72003	Lankapura PS	2	Alhilalpura	11
LG-72003	Lankapura PS	1	Lankapura	12
LG-72003	Lankapura PS	1	Thalpotha	13
LG-72004	Welikanda PS	1	Singhepura	1
LG-72004	Welikanda PS	1	Kandakaduwa	2
LG-72004	Welikanda PS	1	Katuwanvila	3
LG-72004	Welikanda PS	1	Karapola	4
LG-72004	Welikanda PS	1	Sandunpitiya	5
LG-72004	Welikanda PS	1	Mahasenpura	6
LG-72004	Welikanda PS	1	Kadawathmaduwa	7
LG-72004	Welikanda PS	1	Monarathenna	8
LG-72004	Welikanda PS	1	Sevanapitiya	9
LG-72004	Welikanda PS	1	Nelumwewa	10
LG-72005	Dimbulagala PS	2	Dimbulagala	1
LG-72005	Dimbulagala PS	1	Wijayabapura	2
LG-72005	Dimbulagala PS	1	Aralaganwila	3
LG-72005	Dimbulagala PS	1	Bogas Wewa	4
LG-72005	Dimbulagala PS	1	Elle Wewa	5
LG-72005	Dimbulagala PS	1	Kalukele	6
LG-72005	Dimbulagala PS	1	Yakkure	7
LG-72005	Dimbulagala PS	1	Siripura	8
LG-72005	Dimbulagala PS	1	Galeliya	9
LG-72005	Dimbulagala PS	1	Weheragala	10
LG-72005	Dimbulagala PS	1	Pimburaththawa	11
LG-72005	Dimbulagala PS	1	Alawakumbura	12
LG-72006	Polonnaruwa PS	1	Wijayabahupura	1
LG-72006	Polonnaruwa PS	1	Sewagama	2
LG-72006	Polonnaruwa PS	1	Wijayarajapura	3
LG-72006	Polonnaruwa PS	1	Medamaluwa	4
LG-72006	Polonnaruwa PS	1	Kadawela Wewa	5
LG-72006	Polonnaruwa PS	1	Palugasdamana	6
LG-72006	Polonnaruwa PS	1	Aluthwewa	7
LG-72006	Polonnaruwa PS	2	Gallella	8
LG-72006	Polonnaruwa PS	1	Kalahagala	9
LG-81008	Badulla MC	1	Medapathana	1
LG-81008	Badulla MC	1	Kailagoda	2
LG-81008	Badulla MC	1	Badulla North	3
LG-81008	Badulla MC	1	Pitawelagama	4
LG-81008	Badulla MC	1	Badulla West	5
LG-81008	Badulla MC	1	Katupelella	6
LG-81008	Badulla MC	1	Badulla Central	7
LG-81008	Badulla MC	2	Badulupitiya	8
LG-81008	Badulla MC	2	Badulla East	9
LG-81008	Badulla MC	1	Hindagoda	10
LG-81008	Badulla MC	1	Badulla South	11
LG-81008	Badulla MC	1	Hingurugamuwa	12
LG-81008	Badulla MC	1	Kanupelella	13
LG-81014	Bandarawela MC	1	Diyabibila	1
LG-81014	Bandarawela MC	1	Wewathenna	2
LG-81014	Bandarawela MC	1	Bindunuwewa	3
LG-81014	Bandarawela MC	1	Kebillawela North	4
LG-81014	Bandarawela MC	2	Bandarawela West	5
LG-81014	Bandarawela MC	2	Bandarawela East	6
LG-81014	Bandarawela MC	1	Inikambedda	7
LG-81014	Bandarawela MC	1	Kinigama	8
LG-81017	Haputale UC	1	Panketiya	1
LG-81017	Haputale UC	1	Sherwood Janapadaya	2
LG-81017	Haputale UC	1	Station Road	3
LG-81017	Haputale UC	1	Icepeella	4
LG-81017	Haputale UC	1	Temple Road	5
LG-81017	Haputale UC	1	MagiripuraPathana	6
LG-81017	Haputale UC	1	Magiripura	7
LG-81001	Mahiyanganaya PS	1	Rotalawela	1
LG-81001	Mahiyanganaya PS	1	Ginnoruwa	2
LG-81001	Mahiyanganaya PS	1	Ulhitiya	3
LG-81001	Mahiyanganaya PS	1	Aluttarama	4
LG-81001	Mahiyanganaya PS	1	Girandurukotte	5
LG-81001	Mahiyanganaya PS	1	Dambana	6
LG-81001	Mahiyanganaya PS	1	Beligalla	7
LG-81001	Mahiyanganaya PS	1	Bathalayaya	8
LG-81001	Mahiyanganaya PS	1	Sorabora	9
LG-81001	Mahiyanganaya PS	1	Mahiyanganaya	10
LG-81001	Mahiyanganaya PS	1	Elewela	11
LG-81001	Mahiyanganaya PS	1	Dambarawa	12
LG-81001	Mahiyanganaya PS	1	Mapakadawewa	13
LG-81001	Mahiyanganaya PS	1	Pangaragammana	14
LG-81002	Rideemaliyadda PS	1	Serana	1
LG-81002	Rideemaliyadda PS	1	Keselpotha North	2
LG-81002	Rideemaliyadda PS	1	Keselpotha South	3
LG-81002	Rideemaliyadda PS	1	Ekiriyankumbura	4
LG-81002	Rideemaliyadda PS	1	Pethiyagoda	5
LG-81002	Rideemaliyadda PS	1	Uva Thissapura	6
LG-81002	Rideemaliyadda PS	1	Gemunupura	7
LG-81002	Rideemaliyadda PS	1	Andaulpotha	8
LG-81002	Rideemaliyadda PS	1	Rideemaliyadda North	9
LG-81002	Rideemaliyadda PS	1	Kuruvithenna	10
LG-81002	Rideemaliyadda PS	1	Arawa	11
LG-81005	Soranathota PS	1	Budugekanda	1
LG-81005	Soranathota PS	1	Pussellawa	2
LG-81005	Soranathota PS	1	Egodawela	3
LG-81005	Soranathota PS	1	Kuttiyagolla	4
LG-81005	Soranathota PS	1	Rideepana	5
LG-81005	Soranathota PS	1	Pussellakanda	6
LG-81005	Soranathota PS	1	Soranathota	7
LG-81005	Soranathota PS	2	Kandegedara	8
LG-81005	Soranathota PS	1	Kohowila	9
LG-81003	Meegahakivula PS	1	Balagolla	1
LG-81003	Meegahakivula PS	1	Karandagahamada	2
LG-81003	Meegahakivula PS	1	Meegahakivula	3
LG-81003	Meegahakivula PS	1	Akurukaduwa	4
LG-81003	Meegahakivula PS	1	Kalugahakandura	5
LG-81003	Meegahakivula PS	1	Roberiya	6
LG-81003	Meegahakivula PS	1	Pitamaruwa	7
LG-81003	Meegahakivula PS	1	Ketawatta	8
LG-81003	Meegahakivula PS	1	Kohana	9
LG-81003	Meegahakivula PS	1	Thaldena	10
LG-81004	Kandaketiya PS	1	Mahakele	1
LG-81004	Kandaketiya PS	1	Kandakepu Ulpatha	2
LG-81004	Kandaketiya PS	1	Baduluoya	3
LG-81004	Kandaketiya PS	1	Kandaketiya	4
LG-81004	Kandaketiya PS	1	Kivulegedara	5
LG-81004	Kandaketiya PS	1	Mudagamuwa	6
LG-81004	Kandaketiya PS	1	Maliyadda	7
LG-81004	Kandaketiya PS	1	Godunna	8
LG-81004	Kandaketiya PS	1	Galauda	9
LG-81004	Kandaketiya PS	1	Bokanoruwa	10
LG-81006	Passara PS	1	Kahataruppa	1
LG-81006	Passara PS	1	Madugasthalawa	2
LG-81006	Passara PS	1	Welgolla	3
LG-81006	Passara PS	1	Maligathenna	4
LG-81006	Passara PS	1	Tholabowatta	5
LG-81006	Passara PS	2	Passara	6
LG-81006	Passara PS	1	Sapuroda	7
LG-81006	Passara PS	1	Pelgahathenna	8
LG-81006	Passara PS	1	Puhulwatta	9
LG-81006	Passara PS	1	Ambathenna	10
LG-81006	Passara PS	1	Bibilegama	11
LG-81006	Passara PS	1	Kanawerella	12
LG-81007	Lunugala PS	1	Ekiriya	1
LG-81007	Lunugala PS	1	Batawatta	2
LG-81007	Lunugala PS	1	Janathapura	3
LG-81007	Lunugala PS	1	Arawakumbura	4
LG-81007	Lunugala PS	1	Pallekiruwa	5
LG-81007	Lunugala PS	2	Lunugala	6
LG-81007	Lunugala PS	1	Sumudugama	7
LG-81007	Lunugala PS	2	Madulsima	8
LG-81007	Lunugala PS	1	Yapamma	9
